,Date,SOI,PDO,AO,Year,Month,Day,Hour,PC1,PC2,PC1_2_Amp,MJO_Phase
7112,2006-05-14,,,,2006,5,14,,0.13873,-1.40229,1.40914,8.0
7113,2006-05-15,,,,2006,5,15,,0.47018,-1.17072,1.2616,8.0
7114,2006-05-16,,,,2006,5,16,,0.69192,-0.8931,1.12977,8.0
7115,2006-05-17,,,,2006,5,17,,0.83443,-0.59729,1.02617,7.0
7116,2006-05-18,,,,2006,5,18,,0.97244,-0.29971,1.01758,7.0
7117,2006-05-19,,,,2006,5,19,,1.0584,-0.03258,1.05891,7.0
7118,2006-05-20,,,,2006,5,20,,1.07799,0.15865,1.0896,6.0
7119,2006-05-21,,,,2006,5,21,,1.08354,0.21334,1.10435,6.0
7120,2006-05-22,,,,2006,5,22,,1.01514,0.25265,1.04611,6.0
7121,2006-05-23,,,,2006,5,23,,0.92839,0.22841,0.95607,6.0
7122,2006-05-24,,,,2006,5,24,,0.87007,0.13618,0.88066,6.0
7123,2006-05-25,,,,2006,5,25,,0.86737,-0.0182,0.86756,7.0
7124,2006-05-26,,,,2006,5,26,,0.88345,-0.18371,0.90235,7.0
7125,2006-05-27,,,,2006,5,27,,0.8055,-0.38543,0.89297,7.0
7126,2006-05-28,,,,2006,5,28,,0.67313,-0.62254,0.91687,7.0
7127,2006-05-29,,,,2006,5,29,,0.53949,-0.75612,0.92885,8.0
7128,2006-05-30,,,,2006,5,30,,0.39831,-0.80149,0.89501,8.0
7129,2006-05-31,,,,2006,5,31,,0.28369,-0.84635,0.89263,8.0
7130,2006-06-01,-0.98,0.224,1.071,2006,6,1,,0.29529,-0.83173,0.88259,8.0
7131,2006-06-02,,,,2006,6,2,,0.24777,-0.83282,0.86889,8.0
7132,2006-06-03,,,,2006,6,3,,0.19402,-0.81233,0.83518,8.0
7133,2006-06-04,,,,2006,6,4,,0.21157,-0.76183,0.79066,8.0
7134,2006-06-05,,,,2006,6,5,,0.30771,-0.64692,0.71637,8.0
7135,2006-06-06,,,,2006,6,6,,0.36653,-0.50893,0.62718,8.0
7136,2006-06-07,,,,2006,6,7,,0.41847,-0.48057,0.63723,8.0
7137,2006-06-08,,,,2006,6,8,,0.43586,-0.47349,0.64356,8.0
7138,2006-06-09,,,,2006,6,9,,0.44845,-0.52366,0.68944,8.0
7139,2006-06-10,,,,2006,6,10,,0.37813,-0.55857,0.67453,8.0
7140,2006-06-11,,,,2006,6,11,,0.42066,-0.48892,0.64498,8.0
7141,2006-06-12,,,,2006,6,12,,0.50661,-0.27577,0.57681,7.0
7142,2006-06-13,,,,2006,6,13,,0.56918,-0.08078,0.57489,7.0
7143,2006-06-14,,,,2006,6,14,,0.55613,0.07306,0.56091,6.0
7144,2006-06-15,,,,2006,6,15,,0.65731,0.20544,0.68867,6.0
7145,2006-06-16,,,,2006,6,16,,0.79374,0.37685,0.87866,6.0
7146,2006-06-17,,,,2006,6,17,,0.93585,0.49274,1.05764,6.0
7147,2006-06-18,,,,2006,6,18,,1.07946,0.61963,1.24466,6.0
7148,2006-06-19,,,,2006,6,19,,1.15042,0.73692,1.3662,6.0
7149,2006-06-20,,,,2006,6,20,,1.04222,0.90814,1.38237,6.0
7150,2006-06-21,,,,2006,6,21,,0.86775,1.00254,1.32592,5.0
7151,2006-06-22,,,,2006,6,22,,0.63873,1.11972,1.28909,5.0
7152,2006-06-23,,,,2006,6,23,,0.3904,1.20185,1.26367,5.0
7153,2006-06-24,,,,2006,6,24,,0.03243,1.2841,1.28451,5.0
7154,2006-06-25,,,,2006,6,25,,-0.31559,1.36907,1.40497,4.0
7155,2006-06-26,,,,2006,6,26,,-0.67431,1.38954,1.54451,4.0
7156,2006-06-27,,,,2006,6,27,,-1.11399,1.40004,1.78916,4.0
7157,2006-06-28,,,,2006,6,28,,-1.48627,1.36448,2.01762,3.0
7158,2006-06-29,,,,2006,6,29,,-1.75937,1.13679,2.09468,3.0
7159,2006-06-30,,,,2006,6,30,,-1.90647,0.79049,2.06385,3.0
7160,2006-07-01,-0.9,0.35,0.103,2006,7,1,,-1.98644,0.38512,2.02342,3.0
7161,2006-07-02,,,,2006,7,2,,-1.97691,-0.03607,1.97724,2.0
7162,2006-07-03,,,,2006,7,3,,-1.88521,-0.44336,1.93664,2.0
7163,2006-07-04,,,,2006,7,4,,-1.74411,-0.80315,1.92015,2.0
7164,2006-07-05,,,,2006,7,5,,-1.53058,-1.0418,1.85149,2.0
7165,2006-07-06,,,,2006,7,6,,-1.28918,-1.20995,1.76804,2.0
7166,2006-07-07,,,,2006,7,7,,-1.04866,-1.31974,1.68564,1.0
7167,2006-07-08,,,,2006,7,8,,-0.83424,-1.30175,1.54613,1.0
7168,2006-07-09,,,,2006,7,9,,-0.74238,-1.17622,1.3909,1.0
7169,2006-07-10,,,,2006,7,10,,-0.6231,-1.06201,1.23131,1.0
7170,2006-07-11,,,,2006,7,11,,-0.51177,-0.89975,1.03511,1.0
7171,2006-07-12,,,,2006,7,12,,-0.3956,-0.72533,0.8262,1.0
7172,2006-07-13,,,,2006,7,13,,-0.25859,-0.61217,0.66454,1.0
7173,2006-07-14,,,,2006,7,14,,-0.12532,-0.60957,0.62232,1.0
7174,2006-07-15,,,,2006,7,15,,-0.07902,-0.61152,0.6166,1.0
7175,2006-07-16,,,,2006,7,16,,-0.15737,-0.57827,0.5993,1.0
7176,2006-07-17,,,,2006,7,17,,-0.23562,-0.51566,0.56694,1.0
7177,2006-07-18,,,,2006,7,18,,-0.14425,-0.52817,0.54752,1.0
7178,2006-07-19,,,,2006,7,19,,-0.0697,-0.59158,0.59567,1.0
7179,2006-07-20,,,,2006,7,20,,-0.00399,-0.65444,0.65445,1.0
7180,2006-07-21,,,,2006,7,21,,-0.01144,-0.69274,0.69283,1.0
7181,2006-07-22,,,,2006,7,22,,-0.03073,-0.65105,0.65177,1.0
7182,2006-07-23,,,,2006,7,23,,-0.02729,-0.48161,0.48238,1.0
7183,2006-07-24,,,,2006,7,24,,-0.00131,-0.32862,0.32862,1.0
7184,2006-07-25,,,,2006,7,25,,0.12927,-0.22926,0.2632,8.0
7185,2006-07-26,,,,2006,7,26,,0.2989,-0.15196,0.33531,7.0
7186,2006-07-27,,,,2006,7,27,,0.29439,-0.06077,0.30059,7.0
7187,2006-07-28,,,,2006,7,28,,0.22148,0.12447,0.25406,6.0
7188,2006-07-29,,,,2006,7,29,,0.1883,0.34094,0.38949,5.0
7189,2006-07-30,,,,2006,7,30,,0.23145,0.54225,0.58958,5.0
7190,2006-07-31,,,,2006,7,31,,0.17857,0.68975,0.71249,5.0
7191,2006-08-01,-1.75,-0.554,-0.265,2006,8,1,,0.04834,0.74499,0.74656,5.0
7192,2006-08-02,,,,2006,8,2,,-0.01383,0.77346,0.77358,4.0
7193,2006-08-03,,,,2006,8,3,,-0.09036,0.81726,0.82224,4.0
7194,2006-08-04,,,,2006,8,4,,-0.32199,0.81911,0.88013,4.0
7195,2006-08-05,,,,2006,8,5,,-0.51202,0.80058,0.95031,4.0
7196,2006-08-06,,,,2006,8,6,,-0.66406,0.77992,1.02433,4.0
7197,2006-08-07,,,,2006,8,7,,-0.84665,0.70778,1.10353,3.0
7198,2006-08-08,,,,2006,8,8,,-0.97153,0.58177,1.1324,3.0
7199,2006-08-09,,,,2006,8,9,,-0.96876,0.4712,1.07728,3.0
7200,2006-08-10,,,,2006,8,10,,-0.87188,0.36227,0.94414,3.0
7201,2006-08-11,,,,2006,8,11,,-0.80084,0.27457,0.8466,3.0
7202,2006-08-12,,,,2006,8,12,,-0.68874,0.09495,0.69525,3.0
7203,2006-08-13,,,,2006,8,13,,-0.43137,-0.13353,0.45156,2.0
7204,2006-08-14,,,,2006,8,14,,-0.16676,-0.28703,0.33196,1.0
7205,2006-08-15,,,,2006,8,15,,0.02838,-0.4717,0.47256,8.0
7206,2006-08-16,,,,2006,8,16,,0.1714,-0.6091,0.63275,8.0
7207,2006-08-17,,,,2006,8,17,,0.32343,-0.68294,0.75566,8.0
7208,2006-08-18,,,,2006,8,18,,0.45992,-0.72934,0.86224,8.0
7209,2006-08-19,,,,2006,8,19,,0.61132,-0.81319,1.01734,8.0
7210,2006-08-20,,,,2006,8,20,,0.7237,-0.88427,1.14266,8.0
7211,2006-08-21,,,,2006,8,21,,0.79541,-0.83941,1.15641,8.0
7212,2006-08-22,,,,2006,8,22,,0.79552,-0.67792,1.04519,7.0
7213,2006-08-23,,,,2006,8,23,,0.77399,-0.57587,0.96473,7.0
7214,2006-08-24,,,,2006,8,24,,0.82393,-0.4048,0.918,7.0
7215,2006-08-25,,,,2006,8,25,,0.96243,-0.25043,0.99448,7.0
7216,2006-08-26,,,,2006,8,26,,1.05887,-0.12111,1.06578,7.0
7217,2006-08-27,,,,2006,8,27,,1.11741,-0.07351,1.11982,7.0
7218,2006-08-28,,,,2006,8,28,,1.08837,0.04086,1.08914,6.0
7219,2006-08-29,,,,2006,8,29,,1.08129,0.15847,1.09284,6.0
7220,2006-08-30,,,,2006,8,30,,1.0635,0.15524,1.07477,6.0
7221,2006-08-31,,,,2006,8,31,,1.13196,0.07762,1.13462,6.0
7222,2006-09-01,-0.6,-1.001,0.606,2006,9,1,,1.26375,0.02602,1.26402,6.0
7223,2006-09-02,,,,2006,9,2,,1.4165,-0.11378,1.42106,7.0
7224,2006-09-03,,,,2006,9,3,,1.531,-0.24931,1.55116,7.0
7225,2006-09-04,,,,2006,9,4,,1.56369,-0.34565,1.60144,7.0
7226,2006-09-05,,,,2006,9,5,,1.51512,-0.3606,1.55744,7.0
7227,2006-09-06,,,,2006,9,6,,1.47521,-0.3468,1.51542,7.0
7228,2006-09-07,,,,2006,9,7,,1.52623,-0.3307,1.56165,7.0
7229,2006-09-08,,,,2006,9,8,,1.52747,-0.23424,1.54533,7.0
7230,2006-09-09,,,,2006,9,9,,1.43364,-0.05511,1.4347,7.0
7231,2006-09-10,,,,2006,9,10,,1.23595,0.11628,1.24141,6.0
7232,2006-09-11,,,,2006,9,11,,0.97578,0.30989,1.0238,6.0
7233,2006-09-12,,,,2006,9,12,,0.74734,0.49717,0.8976,6.0
7234,2006-09-13,,,,2006,9,13,,0.48135,0.68233,0.83503,5.0
7235,2006-09-14,,,,2006,9,14,,0.21583,0.84018,0.86746,5.0
7236,2006-09-15,,,,2006,9,15,,-0.04549,0.99013,0.99118,4.0
7237,2006-09-16,,,,2006,9,16,,-0.32646,1.12814,1.17443,4.0
7238,2006-09-17,,,,2006,9,17,,-0.56284,1.20067,1.32605,4.0
7239,2006-09-18,,,,2006,9,18,,-0.90023,1.15489,1.4643,4.0
7240,2006-09-19,,,,2006,9,19,,-1.18561,1.07002,1.59707,3.0
7241,2006-09-20,,,,2006,9,20,,-1.39993,1.04552,1.74726,3.0
7242,2006-09-21,,,,2006,9,21,,-1.64302,0.97197,1.90899,3.0
7243,2006-09-22,,,,2006,9,22,,-1.75661,0.86653,1.95872,3.0
7244,2006-09-23,,,,2006,9,23,,-1.8136,0.7896,1.97803,3.0
7245,2006-09-24,,,,2006,9,24,,-1.82856,0.66339,1.94518,3.0
7246,2006-09-25,,,,2006,9,25,,-1.89831,0.52941,1.97075,3.0
7247,2006-09-26,,,,2006,9,26,,-1.97207,0.37599,2.00759,3.0
7248,2006-09-27,,,,2006,9,27,,-1.95244,0.21583,1.96433,3.0
7249,2006-09-28,,,,2006,9,28,,-1.98254,0.07979,1.98414,3.0
7250,2006-09-29,,,,2006,9,29,,-2.07942,-0.11272,2.08247,2.0
7251,2006-09-30,,,,2006,9,30,,-2.13709,-0.24308,2.15087,2.0
7252,2006-10-01,-1.52,-0.297,-1.029,2006,10,1,,-2.17702,-0.35618,2.20597,2.0
7253,2006-10-02,,,,2006,10,2,,-2.20125,-0.49275,2.25572,2.0
7254,2006-10-03,,,,2006,10,3,,-2.24488,-0.56136,2.314,2.0
7255,2006-10-04,,,,2006,10,4,,-2.26127,-0.70132,2.36753,2.0
7256,2006-10-05,,,,2006,10,5,,-2.17215,-0.8522,2.33334,2.0
7257,2006-10-06,,,,2006,10,6,,-2.00266,-0.98423,2.23145,2.0
7258,2006-10-07,,,,2006,10,7,,-1.7769,-1.17785,2.13183,2.0
7259,2006-10-08,,,,2006,10,8,,-1.44327,-1.41615,2.02201,2.0
7260,2006-10-09,,,,2006,10,9,,-1.05749,-1.67462,1.98056,1.0
7261,2006-10-10,,,,2006,10,10,,-0.62558,-1.88685,1.98785,1.0
7262,2006-10-11,,,,2006,10,11,,-0.12483,-2.02599,2.02983,1.0
7263,2006-10-12,,,,2006,10,12,,0.36402,-2.09942,2.13075,8.0
7264,2006-10-13,,,,2006,10,13,,0.7704,-2.04341,2.18381,8.0
7265,2006-10-14,,,,2006,10,14,,1.12263,-1.98513,2.28058,8.0
7266,2006-10-15,,,,2006,10,15,,1.43152,-1.90426,2.38232,8.0
7267,2006-10-16,,,,2006,10,16,,1.66735,-1.74706,2.41501,8.0
7268,2006-10-17,,,,2006,10,17,,1.81241,-1.61218,2.42569,7.0
7269,2006-10-18,,,,2006,10,18,,1.92502,-1.51527,2.44985,7.0
7270,2006-10-19,,,,2006,10,19,,2.01127,-1.38044,2.43943,7.0
7271,2006-10-20,,,,2006,10,20,,2.04156,-1.22338,2.38005,7.0
7272,2006-10-21,,,,2006,10,21,,2.07714,-0.96125,2.28878,7.0
7273,2006-10-22,,,,2006,10,22,,2.02973,-0.71831,2.15309,7.0
7274,2006-10-23,,,,2006,10,23,,1.87956,-0.45635,1.93417,7.0
7275,2006-10-24,,,,2006,10,24,,1.70801,-0.25573,1.72705,7.0
7276,2006-10-25,,,,2006,10,25,,1.53783,-0.1294,1.54326,7.0
7277,2006-10-26,,,,2006,10,26,,1.38162,0.04868,1.38248,6.0
7278,2006-10-27,,,,2006,10,27,,1.2873,0.18348,1.30031,6.0
7279,2006-10-28,,,,2006,10,28,,1.11583,0.23314,1.13993,6.0
7280,2006-10-29,,,,2006,10,29,,0.97227,0.23653,1.00063,6.0
7281,2006-10-30,,,,2006,10,30,,0.82272,0.24863,0.85947,6.0
7282,2006-10-31,,,,2006,10,31,,0.71689,0.20695,0.74617,6.0
7283,2006-11-01,0.05,-0.568,0.521,2006,11,1,,0.6323,0.12911,0.64535,6.0
7284,2006-11-02,,,,2006,11,2,,0.59352,0.13712,0.60916,6.0
7285,2006-11-03,,,,2006,11,3,,0.62027,0.15538,0.63944,6.0
7286,2006-11-04,,,,2006,11,4,,0.72601,0.10275,0.73324,6.0
7287,2006-11-05,,,,2006,11,5,,0.76702,0.07311,0.7705,6.0
7288,2006-11-06,,,,2006,11,6,,0.83195,0.09357,0.83719,6.0
7289,2006-11-07,,,,2006,11,7,,0.89826,0.14807,0.91039,6.0
7290,2006-11-08,,,,2006,11,8,,1.00655,0.18303,1.02305,6.0
7291,2006-11-09,,,,2006,11,9,,1.10331,0.25112,1.13153,6.0
7292,2006-11-10,,,,2006,11,10,,1.23168,0.39235,1.29267,6.0
7293,2006-11-11,,,,2006,11,11,,1.38688,0.41765,1.4484,6.0
7294,2006-11-12,,,,2006,11,12,,1.51039,0.31781,1.54346,6.0
7295,2006-11-13,,,,2006,11,13,,1.58143,0.19528,1.59344,6.0
7296,2006-11-14,,,,2006,11,14,,1.65854,0.15219,1.66551,6.0
7297,2006-11-15,,,,2006,11,15,,1.78764,0.10337,1.79063,6.0
7298,2006-11-16,,,,2006,11,16,,1.8742,-0.01115,1.87423,7.0
7299,2006-11-17,,,,2006,11,17,,1.87914,-0.06721,1.88034,7.0
7300,2006-11-18,,,,2006,11,18,,1.85984,-0.05052,1.86053,7.0
7301,2006-11-19,,,,2006,11,19,,1.77388,0.05133,1.77462,6.0
7302,2006-11-20,,,,2006,11,20,,1.65036,0.23482,1.66699,6.0
7303,2006-11-21,,,,2006,11,21,,1.46924,0.44214,1.53432,6.0
7304,2006-11-22,,,,2006,11,22,,1.2275,0.54786,1.34421,6.0
7305,2006-11-23,,,,2006,11,23,,1.00795,0.51563,1.13218,6.0
7306,2006-11-24,,,,2006,11,24,,0.78656,0.36919,0.86889,6.0
7307,2006-11-25,,,,2006,11,25,,0.50084,0.33176,0.60075,6.0
7308,2006-11-26,,,,2006,11,26,,0.31702,0.35826,0.47839,5.0
7309,2006-11-27,,,,2006,11,27,,0.21521,0.40244,0.45637,5.0
7310,2006-11-28,,,,2006,11,28,,0.17071,0.47931,0.5088,5.0
7311,2006-11-29,,,,2006,11,29,,0.08765,0.47845,0.48642,5.0
7312,2006-11-30,,,,2006,11,30,,-0.03318,0.50807,0.50916,4.0
7313,2006-12-01,-0.39,-0.445,2.282,2006,12,1,,-0.07297,0.4865,0.49194,4.0
7314,2006-12-02,,,,2006,12,2,,-0.13462,0.46245,0.48165,4.0
7315,2006-12-03,,,,2006,12,3,,-0.13185,0.48453,0.50215,4.0
7316,2006-12-04,,,,2006,12,4,,-0.14737,0.43734,0.4615,4.0
7317,2006-12-05,,,,2006,12,5,,-0.15612,0.3956,0.42529,4.0
7318,2006-12-06,,,,2006,12,6,,-0.20444,0.32002,0.37975,4.0
7319,2006-12-07,,,,2006,12,7,,-0.24629,0.25558,0.35493,4.0
7320,2006-12-08,,,,2006,12,8,,-0.24965,0.21114,0.32696,3.0
7321,2006-12-09,,,,2006,12,9,,-0.21321,0.18716,0.28371,3.0
7322,2006-12-10,,,,2006,12,10,,-0.20008,0.20333,0.28526,4.0
7323,2006-12-11,,,,2006,12,11,,-0.16583,0.15975,0.23026,3.0
7324,2006-12-12,,,,2006,12,12,,-0.16265,0.2047,0.26145,4.0
7325,2006-12-13,,,,2006,12,13,,-0.07269,0.3254,0.33342,4.0
7326,2006-12-14,,,,2006,12,14,,-0.04851,0.34598,0.34937,4.0
7327,2006-12-15,,,,2006,12,15,,0.00151,0.38179,0.38179,5.0
7328,2006-12-16,,,,2006,12,16,,0.11648,0.41225,0.42839,5.0
7329,2006-12-17,,,,2006,12,17,,0.26939,0.5094,0.57625,5.0
7330,2006-12-18,,,,2006,12,18,,0.46554,0.61208,0.769,5.0
7331,2006-12-19,,,,2006,12,19,,0.66856,0.78946,1.03451,5.0
7332,2006-12-20,,,,2006,12,20,,0.86444,1.02385,1.33997,5.0
7333,2006-12-21,,,,2006,12,21,,0.98199,1.13773,1.5029,5.0
7334,2006-12-22,,,,2006,12,22,,1.02756,1.16583,1.55404,5.0
7335,2006-12-23,,,,2006,12,23,,1.08764,1.33323,1.7206,5.0
7336,2006-12-24,,,,2006,12,24,,0.9903,1.59541,1.87777,5.0
7337,2006-12-25,,,,2006,12,25,,0.75429,1.87044,2.01681,5.0
7338,2006-12-26,,,,2006,12,26,,0.44865,2.12931,2.17606,5.0
7339,2006-12-27,,,,2006,12,27,,0.1019,2.35885,2.36105,5.0
7340,2006-12-28,,,,2006,12,28,,-0.22773,2.56425,2.57434,4.0
7341,2006-12-29,,,,2006,12,29,,-0.58828,2.69355,2.75705,4.0
7342,2006-12-30,,,,2006,12,30,,-0.86213,2.77935,2.91,4.0
7343,2006-12-31,,,,2006,12,31,,-1.06532,2.8495,3.04213,4.0
7344,2007-01-01,-0.83,-0.635,2.034,2007,1,1,,-1.37055,2.76511,3.08613,4.0
7345,2007-01-02,,,,2007,1,2,,-1.61919,2.48655,2.96727,4.0
7346,2007-01-03,,,,2007,1,3,,-1.77843,2.17643,2.81063,4.0
7347,2007-01-04,,,,2007,1,4,,-1.83928,1.78773,2.56494,3.0
7348,2007-01-05,,,,2007,1,5,,-1.85222,1.35241,2.29342,3.0
7349,2007-01-06,,,,2007,1,6,,-1.86666,0.83375,2.0444,3.0
7350,2007-01-07,,,,2007,1,7,,-1.85382,0.39234,1.89488,3.0
7351,2007-01-08,,,,2007,1,8,,-1.84439,0.0385,1.84479,3.0
7352,2007-01-09,,,,2007,1,9,,-1.76033,-0.28532,1.7833,2.0
7353,2007-01-10,,,,2007,1,10,,-1.64698,-0.53764,1.73252,2.0
7354,2007-01-11,,,,2007,1,11,,-1.46881,-0.69126,1.62334,2.0
7355,2007-01-12,,,,2007,1,12,,-1.32655,-0.89644,1.60105,2.0
7356,2007-01-13,,,,2007,1,13,,-1.20805,-1.0403,1.59425,2.0
7357,2007-01-14,,,,2007,1,14,,-1.09322,-1.13871,1.57854,1.0
7358,2007-01-15,,,,2007,1,15,,-1.05892,-1.16352,1.57324,1.0
7359,2007-01-16,,,,2007,1,16,,-0.9873,-1.21582,1.5662,1.0
7360,2007-01-17,,,,2007,1,17,,-0.87173,-1.27947,1.54821,1.0
7361,2007-01-18,,,,2007,1,18,,-0.73378,-1.30603,1.49805,1.0
7362,2007-01-19,,,,2007,1,19,,-0.58838,-1.30308,1.42976,1.0
7363,2007-01-20,,,,2007,1,20,,-0.47751,-1.28382,1.36975,1.0
7364,2007-01-21,,,,2007,1,21,,-0.44329,-1.29542,1.36916,1.0
7365,2007-01-22,,,,2007,1,22,,-0.51634,-1.27661,1.37708,1.0
7366,2007-01-23,,,,2007,1,23,,-0.60582,-1.15694,1.30596,1.0
7367,2007-01-24,,,,2007,1,24,,-0.59375,-1.06637,1.22053,1.0
7368,2007-01-25,,,,2007,1,25,,-0.57307,-1.00832,1.15979,1.0
7369,2007-01-26,,,,2007,1,26,,-0.58012,-0.90801,1.07751,1.0
7370,2007-01-27,,,,2007,1,27,,-0.66922,-0.82073,1.05898,1.0
7371,2007-01-28,,,,2007,1,28,,-0.83026,-0.78956,1.14575,2.0
7372,2007-01-29,,,,2007,1,29,,-1.02278,-0.77749,1.28475,2.0
7373,2007-01-30,,,,2007,1,30,,-1.07038,-0.68306,1.26976,2.0
7374,2007-01-31,,,,2007,1,31,,-0.98538,-0.59743,1.15234,2.0
7375,2007-02-01,-0.38,-0.447,-1.307,2007,2,1,,-0.85956,-0.55681,1.02415,2.0
7376,2007-02-02,,,,2007,2,2,,-0.81654,-0.48215,0.94826,2.0
7377,2007-02-03,,,,2007,2,3,,-0.82971,-0.44182,0.94001,2.0
7378,2007-02-04,,,,2007,2,4,,-0.79183,-0.49932,0.93612,2.0
7379,2007-02-05,,,,2007,2,5,,-0.66233,-0.55658,0.86513,2.0
7380,2007-02-06,,,,2007,2,6,,-0.50601,-0.56661,0.75967,1.0
7381,2007-02-07,,,,2007,2,7,,-0.28611,-0.54468,0.61525,1.0
7382,2007-02-08,,,,2007,2,8,,-0.06352,-0.52355,0.52739,1.0
7383,2007-02-09,,,,2007,2,9,,0.07559,-0.58183,0.58672,8.0
7384,2007-02-10,,,,2007,2,10,,0.14996,-0.67937,0.69572,8.0
7385,2007-02-11,,,,2007,2,11,,0.33299,-0.72318,0.79616,8.0
7386,2007-02-12,,,,2007,2,12,,0.62159,-0.66629,0.91122,8.0
7387,2007-02-13,,,,2007,2,13,,0.88313,-0.50269,1.01618,7.0
7388,2007-02-14,,,,2007,2,14,,1.09113,-0.32392,1.13819,7.0
7389,2007-02-15,,,,2007,2,15,,1.22195,-0.18233,1.23547,7.0
7390,2007-02-16,,,,2007,2,16,,1.283,-0.04014,1.28362,7.0
7391,2007-02-17,,,,2007,2,17,,1.36484,0.09106,1.36788,6.0
7392,2007-02-18,,,,2007,2,18,,1.46631,0.30547,1.49779,6.0
7393,2007-02-19,,,,2007,2,19,,1.54453,0.47553,1.61608,6.0
7394,2007-02-20,,,,2007,2,20,,1.55153,0.65096,1.68256,6.0
7395,2007-02-21,,,,2007,2,21,,1.42319,0.90383,1.68594,6.0
7396,2007-02-22,,,,2007,2,22,,1.19405,1.15775,1.66317,6.0
7397,2007-02-23,,,,2007,2,23,,0.89441,1.41778,1.67633,5.0
7398,2007-02-24,,,,2007,2,24,,0.5523,1.6982,1.78575,5.0
7399,2007-02-25,,,,2007,2,25,,0.24879,1.91841,1.93447,5.0
7400,2007-02-26,,,,2007,2,26,,-0.02804,2.10575,2.10593,4.0
7401,2007-02-27,,,,2007,2,27,,-0.18869,2.18241,2.19055,4.0
7402,2007-02-28,,,,2007,2,28,,-0.25629,2.24427,2.25886,4.0
7403,2007-03-01,-0.3,-0.749,1.182,2007,3,1,,-0.1784,2.22622,2.23335,4.0
7404,2007-03-02,,,,2007,3,2,,-0.05703,2.1638,2.16455,4.0
7405,2007-03-03,,,,2007,3,3,,0.12341,2.0478,2.05152,5.0
7406,2007-03-04,,,,2007,3,4,,0.28807,1.80837,1.83117,5.0
7407,2007-03-05,,,,2007,3,5,,0.40119,1.5582,1.60902,5.0
7408,2007-03-06,,,,2007,3,6,,0.50673,1.27672,1.37361,5.0
7409,2007-03-07,,,,2007,3,7,,0.56424,1.02978,1.17423,5.0
7410,2007-03-08,,,,2007,3,8,,0.57625,0.82709,1.00804,5.0
7411,2007-03-09,,,,2007,3,9,,0.57555,0.66151,0.87684,5.0
7412,2007-03-10,,,,2007,3,10,,0.5322,0.49533,0.72704,6.0
7413,2007-03-11,,,,2007,3,11,,0.37824,0.34867,0.51443,6.0
7414,2007-03-12,,,,2007,3,12,,0.18522,0.19336,0.26776,5.0
7415,2007-03-13,,,,2007,3,13,,0.02782,0.16159,0.16397,5.0
7416,2007-03-14,,,,2007,3,14,,-0.07669,0.08708,0.11604,4.0
7417,2007-03-15,,,,2007,3,15,,-0.17726,0.02125,0.17853,3.0
7418,2007-03-16,,,,2007,3,16,,-0.34693,0.02793,0.34805,3.0
7419,2007-03-17,,,,2007,3,17,,-0.50482,0.06902,0.50952,3.0
7420,2007-03-18,,,,2007,3,18,,-0.68833,0.11058,0.69716,3.0
7421,2007-03-19,,,,2007,3,19,,-0.86557,0.18373,0.88485,3.0
7422,2007-03-20,,,,2007,3,20,,-0.99129,0.24142,1.02026,3.0
7423,2007-03-21,,,,2007,3,21,,-1.16333,0.39337,1.22804,3.0
7424,2007-03-22,,,,2007,3,22,,-1.29672,0.47167,1.37984,3.0
7425,2007-03-23,,,,2007,3,23,,-1.41255,0.52523,1.50704,3.0
7426,2007-03-24,,,,2007,3,24,,-1.49389,0.6015,1.61043,3.0
7427,2007-03-25,,,,2007,3,25,,-1.43377,0.53158,1.52914,3.0
7428,2007-03-26,,,,2007,3,26,,-1.35767,0.38799,1.41202,3.0
7429,2007-03-27,,,,2007,3,27,,-1.25481,0.25328,1.28012,3.0
7430,2007-03-28,,,,2007,3,28,,-1.09497,0.05174,1.09619,3.0
7431,2007-03-29,,,,2007,3,29,,-0.96549,-0.1406,0.97567,2.0
7432,2007-03-30,,,,2007,3,30,,-0.85753,-0.38274,0.93907,2.0
7433,2007-03-31,,,,2007,3,31,,-0.73051,-0.57081,0.92707,2.0
7434,2007-04-01,-0.35,-0.278,0.544,2007,4,1,,-0.55404,-0.65235,0.85587,1.0
7435,2007-04-02,,,,2007,4,2,,-0.33556,-0.79566,0.86352,1.0
7436,2007-04-03,,,,2007,4,3,,-0.16538,-0.93758,0.95205,1.0
7437,2007-04-04,,,,2007,4,4,,-0.04044,-1.07511,1.07587,1.0
7438,2007-04-05,,,,2007,4,5,,0.04896,-1.09666,1.09775,8.0
7439,2007-04-06,,,,2007,4,6,,0.15259,-0.96144,0.97348,8.0
7440,2007-04-07,,,,2007,4,7,,0.29562,-0.74912,0.80534,8.0
7441,2007-04-08,,,,2007,4,8,,0.41182,-0.52384,0.66633,8.0
7442,2007-04-09,,,,2007,4,9,,0.42961,-0.36046,0.5608,7.0
7443,2007-04-10,,,,2007,4,10,,0.39126,-0.31285,0.50096,7.0
7444,2007-04-11,,,,2007,4,11,,0.22761,-0.2628,0.34766,8.0
7445,2007-04-12,,,,2007,4,12,,0.0821,-0.24275,0.25625,8.0
7446,2007-04-13,,,,2007,4,13,,0.03626,-0.19261,0.19599,8.0
7447,2007-04-14,,,,2007,4,14,,0.04206,-0.20726,0.21148,8.0
7448,2007-04-15,,,,2007,4,15,,-0.02887,-0.23692,0.23867,1.0
